building_id,number_of_timestamps,number_of_observations,start,end,expected_hours,percentage_missing,meter_coverage,weather_coverage,site_id,primary_use,floor_area
Eagle_education_Shante,17544,16803,2016-01-01,2017-12-31 23:00:00,17544.0,4.223666210670318,0.9577633378932968,0.9995440036479708,Eagle,Education,21566.4
Eagle_education_Sheena,17544,15036,2016-01-01,2017-12-31 23:00:00,17544.0,14.295485636114913,0.8570451436388509,0.9995440036479708,Eagle,Education,4277.0
Eagle_education_Sherrill,17544,17452,2016-01-01,2017-12-31 23:00:00,17544.0,0.5243958048335662,0.9947560419516643,0.9995440036479708,Eagle,Education,18064.2
Eagle_education_Teresa,17544,17475,2016-01-01,2017-12-31 23:00:00,17544.0,0.3932968536251691,0.9960670314637483,0.9995440036479708,Eagle,Education,5628.2
Eagle_education_Wesley,17544,17365,2016-01-01,2017-12-31 23:00:00,17544.0,1.0202918376652992,0.989797081623347,0.9995440036479708,Eagle,Education,6604.3
Eagle_education_Will,17544,17464,2016-01-01,2017-12-31 23:00:00,17544.0,0.45599635202918654,0.9954400364797081,0.9995440036479708,Eagle,Education,5782.5
Eagle_food_Jennifer,17544,15301,2016-01-01,2017-12-31 23:00:00,17544.0,12.784997720018243,0.8721500227998176,0.9995440036479708,Eagle,Food sales and service,3307.8
Eagle_food_Kay,17544,17092,2016-01-01,2017-12-31 23:00:00,17544.0,2.576379388964889,0.9742362061103511,0.9995440036479708,Eagle,Food sales and service,6491.7
Eagle_health_Amy,17544,17364,2016-01-01,2017-12-31 23:00:00,17544.0,1.0259917920656614,0.9897400820793434,0.9995440036479708,Eagle,Healthcare,5238.6
Eagle_health_Athena,17544,14368,2016-01-01,2017-12-31 23:00:00,17544.0,18.10305517555859,0.8189694482444141,0.9995440036479708,Eagle,Healthcare,18040.6
Eagle_health_Gregoria,17544,13010,2016-01-01,2017-12-31 23:00:00,17544.0,25.843593251253992,0.7415640674874601,0.9995440036479708,Eagle,Healthcare,18580.6
Eagle_health_Jodi,17544,17442,2016-01-01,2017-12-31 23:00:00,17544.0,0.5813953488372103,0.9941860465116279,0.9995440036479708,Eagle,Healthcare,22083.4
Eagle_health_Lucinda,17544,17412,2016-01-01,2017-12-31 23:00:00,17544.0,0.7523939808481539,0.9924760601915185,0.9995440036479708,Eagle,Healthcare,1161.3
Eagle_health_Margo,17544,16351,2016-01-01,2017-12-31 23:00:00,17544.0,6.800045599635207,0.9319995440036479,0.9995440036479708,Eagle,Healthcare,2379.2
Eagle_health_Reba,17544,17361,2016-01-01,2017-12-31 23:00:00,17544.0,1.043091655266759,0.9895690834473324,0.9995440036479708,Eagle,Healthcare,19089.0
Eagle_health_Reuben,17544,17291,2016-01-01,2017-12-31 23:00:00,17544.0,1.4420884632922903,0.9855791153670771,0.9995440036479708,Eagle,Healthcare,12083.6
Eagle_health_Trisha,17544,17435,2016-01-01,2017-12-31 23:00:00,17544.0,0.6212950296397679,0.9937870497036023,0.9995440036479708,Eagle,Healthcare,6376.6
Eagle_health_Vincenza,17544,17440,2016-01-01,2017-12-31 23:00:00,17544.0,0.5927952576379347,0.9940720474236207,0.9995440036479708,Eagle,Healthcare,3284.5
Eagle_lodging_Andy,17544,17471,2016-01-01,2017-12-31 23:00:00,17544.0,0.41609667122662897,0.9958390332877337,0.9995440036479708,Eagle,Lodging/residential,6205.4
Eagle_lodging_Blake,17544,12138,2016-01-01,2017-12-31 23:00:00,17544.0,30.813953488372093,0.6918604651162791,0.9995440036479708,Eagle,Lodging/residential,3512.0
Eagle_lodging_Casey,17544,17352,2016-01-01,2017-12-31 23:00:00,17544.0,1.094391244870041,0.9890560875512996,0.9995440036479708,Eagle,Lodging/residential,6132.8
Eagle_lodging_Dawn,17544,17353,2016-01-01,2017-12-31 23:00:00,17544.0,1.0886912904696788,0.9891130870953032,0.9995440036479708,Eagle,Lodging/residential,5785.9
Eagle_lodging_Edgardo,17544,17365,2016-01-01,2017-12-31 23:00:00,17544.0,1.0202918376652992,0.989797081623347,0.9995440036479708,Eagle,Lodging/residential,5392.2
Eagle_lodging_Garland,17544,0,2016-01-01,2017-12-31 23:00:00,17544.0,100.0,0.0,0.9995440036479708,Eagle,Lodging/residential,6700.0
Eagle_lodging_Stephanie,17544,17335,2016-01-01,2017-12-31 23:00:00,17544.0,1.1912904696762427,0.9880870953032376,0.9995440036479708,Eagle,Lodging/residential,6967.7
Eagle_lodging_Terri,17544,16768,2016-01-01,2017-12-31 23:00:00,17544.0,4.423164614683084,0.9557683538531692,0.9995440036479708,Eagle,Lodging/residential,7422.9
Eagle_lodging_Tressa,17544,17365,2016-01-01,2017-12-31 23:00:00,17544.0,1.0202918376652992,0.989797081623347,0.9995440036479708,Eagle,Lodging/residential,5032.7
Eagle_lodging_Trina,17544,17365,2016-01-01,2017-12-31 23:00:00,17544.0,1.0202918376652992,0.989797081623347,0.9995440036479708,Eagle,Lodging/residential,5320.9
Eagle_office_Amanda,17544,16393,2016-01-01,2017-12-31 23:00:00,17544.0,6.560647514819884,0.9343935248518012,0.9995440036479708,Eagle,Office,8487.9
Eagle_office_Amie,17544,14193,2016-01-01,2017-12-31 23:00:00,17544.0,19.10054719562243,0.8089945280437757,0.9995440036479708,Eagle,Office,9581.8
Eagle_office_Bridgett,17544,17423,2016-01-01,2017-12-31 23:00:00,17544.0,0.6896944824441364,0.9931030551755586,0.9995440036479708,Eagle,Office,5692.5
Eagle_office_Chantelle,17544,16279,2016-01-01,2017-12-31 23:00:00,17544.0,7.210442316461463,0.9278955768353854,0.9995440036479708,Eagle,Office,2202.0
Eagle_office_Chauncey,17544,16474,2016-01-01,2017-12-31 23:00:00,17544.0,6.098951208390336,0.9390104879160966,0.9995440036479708,Eagle,Office,22068.7
Eagle_office_Dallas,17544,17383,2016-01-01,2017-12-31 23:00:00,17544.0,0.9176926584587353,0.9908230734154126,0.9995440036479708,Eagle,Office,3522.6
Eagle_office_Damian,17544,16772,2016-01-01,2017-12-31 23:00:00,17544.0,4.4003647970816235,0.9559963520291838,0.9995440036479708,Eagle,Office,10606.4
Eagle_office_Demetra,17544,17365,2016-01-01,2017-12-31 23:00:00,17544.0,1.0202918376652992,0.989797081623347,0.9995440036479708,Eagle,Office,9670.2
Eagle_office_Donovan,17544,17439,2016-01-01,2017-12-31 23:00:00,17544.0,0.598495212038308,0.9940150478796169,0.9995440036479708,Eagle,Office,8031.9
Eagle_office_Efrain,17544,17364,2016-01-01,2017-12-31 23:00:00,17544.0,1.0259917920656614,0.9897400820793434,0.9995440036479708,Eagle,Office,3995.5
Eagle_office_Elia,17544,16829,2016-01-01,2017-12-31 23:00:00,17544.0,4.0754673962608345,0.9592453260373917,0.9995440036479708,Eagle,Office,6014.8
Eagle_office_Elias,17544,16772,2016-01-01,2017-12-31 23:00:00,17544.0,4.4003647970816235,0.9559963520291838,0.9995440036479708,Eagle,Office,5003.8
Eagle_office_Elvis,17544,17363,2016-01-01,2017-12-31 23:00:00,17544.0,1.0316917464660236,0.9896830825353398,0.9995440036479708,Eagle,Office,3972.1
Eagle_office_Flossie,17544,16376,2016-01-01,2017-12-31 23:00:00,17544.0,6.657546739626086,0.9334245326037391,0.9995440036479708,Eagle,Office,3989.4
Eagle_office_Francis,17544,17364,2016-01-01,2017-12-31 23:00:00,17544.0,1.0259917920656614,0.9897400820793434,0.9995440036479708,Eagle,Office,14807.3
Eagle_office_Freida,17544,17357,2016-01-01,2017-12-31 23:00:00,17544.0,1.065891472868219,0.9893410852713178,0.9995440036479708,Eagle,Office,7246.6
Eagle_office_Henriette,17544,17460,2016-01-01,2017-12-31 23:00:00,17544.0,0.4787961696306464,0.9952120383036935,0.9995440036479708,Eagle,Office,2181.5
Eagle_office_Isidro,17544,17346,2016-01-01,2017-12-31 23:00:00,17544.0,1.1285909712722253,0.9887140902872777,0.9995440036479708,Eagle,Office,2217.7
Eagle_office_Jackie,17544,17363,2016-01-01,2017-12-31 23:00:00,17544.0,1.0316917464660236,0.9896830825353398,0.9995440036479708,Eagle,Office,5737.3
Eagle_office_Jeff,17544,17365,2016-01-01,2017-12-31 23:00:00,17544.0,1.0202918376652992,0.989797081623347,0.9995440036479708,Eagle,Office,1586.5
Eagle_office_Joette,17544,8073,2016-01-01,2017-12-31 23:00:00,17544.0,53.984268125854996,0.46015731874145005,0.9995440036479708,Eagle,Office,6414.0
Eagle_office_Katheleen,17544,16829,2016-01-01,2017-12-31 23:00:00,17544.0,4.0754673962608345,0.9592453260373917,0.9995440036479708,Eagle,Office,4202.9
Eagle_office_Lamont,17544,16377,2016-01-01,2017-12-31 23:00:00,17544.0,6.6518467852257235,0.9334815321477428,0.9995440036479708,Eagle,Office,1453.8
Eagle_office_Lane,17544,17328,2016-01-01,2017-12-31 23:00:00,17544.0,1.2311901504788003,0.987688098495212,0.9995440036479708,Eagle,Office,4675.5
Eagle_office_Lillian,17544,16973,2016-01-01,2017-12-31 23:00:00,17544.0,3.254673962608301,0.967453260373917,0.9995440036479708,Eagle,Office,4844.1
Eagle_office_Mable,17544,17419,2016-01-01,2017-12-31 23:00:00,17544.0,0.7124943000455963,0.992875056999544,0.9995440036479708,Eagle,Office,2568.4
Eagle_office_Mandi,17544,16380,2016-01-01,2017-12-31 23:00:00,17544.0,6.634746922024625,0.9336525307797537,0.9995440036479708,Eagle,Office,820.9
Eagle_office_Marisela,17544,16360,2016-01-01,2017-12-31 23:00:00,17544.0,6.748746010031925,0.9325125398996807,0.9995440036479708,Eagle,Office,8399.5
Eagle_office_Michele,17544,8074,2016-01-01,2017-12-31 23:00:00,17544.0,53.97856817145463,0.46021431828545367,0.9995440036479708,Eagle,Office,6737.0
Eagle_office_Nereida,17544,16471,2016-01-01,2017-12-31 23:00:00,17544.0,6.116051071591421,0.9388394892840858,0.9995440036479708,Eagle,Office,10746.6
Eagle_office_Norbert,17544,16400,2016-01-01,2017-12-31 23:00:00,17544.0,6.520747834017326,0.9347925216598267,0.9995440036479708,Eagle,Office,5406.6
Eagle_office_Patrice,17544,17365,2016-01-01,2017-12-31 23:00:00,17544.0,1.0202918376652992,0.989797081623347,0.9995440036479708,Eagle,Office,12050.2
Eagle_office_Phyllis,17544,16380,2016-01-01,2017-12-31 23:00:00,17544.0,6.634746922024625,0.9336525307797537,0.9995440036479708,Eagle,Office,1994.5
Eagle_office_Randolph,17544,17458,2016-01-01,2017-12-31 23:00:00,17544.0,0.4901960784313708,0.9950980392156863,0.9995440036479708,Eagle,Office,6038.7
Eagle_office_Remedios,17544,16388,2016-01-01,2017-12-31 23:00:00,17544.0,6.5891472868217065,0.9341085271317829,0.9995440036479708,Eagle,Office,4781.8
Eagle_office_Ryan,17544,17323,2016-01-01,2017-12-31 23:00:00,17544.0,1.2596899224806224,0.9874031007751938,0.9995440036479708,Eagle,Office,2092.5
Eagle_office_Sheree,17544,17399,2016-01-01,2017-12-31 23:00:00,17544.0,0.8264933880528957,0.991735066119471,0.9995440036479708,Eagle,Office,2907.9
Eagle_office_Sonya,17544,17365,2016-01-01,2017-12-31 23:00:00,17544.0,1.0202918376652992,0.989797081623347,0.9995440036479708,Eagle,Office,8101.1
Eagle_office_Tia,17544,16350,2016-01-01,2017-12-31 23:00:00,17544.0,6.805745554035569,0.9319425444596443,0.9995440036479708,Eagle,Office,11403.5
Eagle_office_Yadira,17544,17358,2016-01-01,2017-12-31 23:00:00,17544.0,1.0601915184678568,0.9893980848153214,0.9995440036479708,Eagle,Office,15101.3
Eagle_public_Alvin,17544,17039,2016-01-01,2017-12-31 23:00:00,17544.0,2.8784769721842185,0.9712152302781578,0.9995440036479708,Eagle,Public services,7110.5
Eagle_public_Henry,17544,17380,2016-01-01,2017-12-31 23:00:00,17544.0,0.9347925216598219,0.9906520747834018,0.9995440036479708,Eagle,Public services,1251.3
Eagle_public_Minnie,17544,17181,2016-01-01,2017-12-31 23:00:00,17544.0,2.0690834473324204,0.9793091655266758,0.9995440036479708,Eagle,Public services,6807.7
Eagle_public_Missy,17544,17070,2016-01-01,2017-12-31 23:00:00,17544.0,2.7017783857729127,0.9729822161422709,0.9995440036479708,Eagle,Public services,1908.2
Eagle_public_Ola,17544,17164,2016-01-01,2017-12-31 23:00:00,17544.0,2.165982672138622,0.9783401732786138,0.9995440036479708,Eagle,Public services,8874.7
Eagle_public_Pearle,17544,16772,2016-01-01,2017-12-31 23:00:00,17544.0,4.4003647970816235,0.9559963520291838,0.9995440036479708,Eagle,Public services,22990.8
Eagle_public_Preston,17544,17456,2016-01-01,2017-12-31 23:00:00,17544.0,0.5015959872321063,0.9949840401276789,0.9995440036479708,Eagle,Public services,25861.3
Fox_assembly_Adrianne,17544,17519,2016-01-01,2017-12-31 23:00:00,17544.0,0.1424988600091215,0.9985750113999088,0.9999430004559964,Fox,Entertainment/public assembly,21391.8
Fox_assembly_Audrey,17544,17541,2016-01-01,2017-12-31 23:00:00,17544.0,0.017099863201097687,0.999829001367989,0.9999430004559964,Fox,Entertainment/public assembly,1108.8
Fox_assembly_Boyce,17544,17013,2016-01-01,2017-12-31 23:00:00,17544.0,3.026675786593702,0.969733242134063,0.9999430004559964,Fox,Entertainment/public assembly,15520.9
Fox_assembly_Bradley,17544,17025,2016-01-01,2017-12-31 23:00:00,17544.0,2.9582763337893336,0.9704172366621067,0.9999430004559964,Fox,Entertainment/public assembly,75207.8
Fox_assembly_Carlos,17544,17502,2016-01-01,2017-12-31 23:00:00,17544.0,0.2393980848153232,0.9976060191518468,0.9999430004559964,Fox,Entertainment/public assembly,6706.9
Fox_assembly_Cathy,17544,17424,2016-01-01,2017-12-31 23:00:00,17544.0,0.6839945280437743,0.9931600547195623,0.9999430004559964,Fox,Entertainment/public assembly,13386.0
Fox_assembly_Cecelia,17544,17540,2016-01-01,2017-12-31 23:00:00,17544.0,0.022799817601459882,0.9997720018239854,0.9999430004559964,Fox,Entertainment/public assembly,1591.6
Fox_assembly_Christie,17544,17519,2016-01-01,2017-12-31 23:00:00,17544.0,0.1424988600091215,0.9985750113999088,0.9999430004559964,Fox,Entertainment/public assembly,997.1
Fox_assembly_Cindy,17544,17533,2016-01-01,2017-12-31 23:00:00,17544.0,0.06269949840401745,0.9993730050159598,0.9999430004559964,Fox,Entertainment/public assembly,3765.5
Fox_assembly_Dixie,17544,17527,2016-01-01,2017-12-31 23:00:00,17544.0,0.09689922480620172,0.999031007751938,0.9999430004559964,Fox,Entertainment/public assembly,9801.7
Fox_assembly_Emma,17544,17531,2016-01-01,2017-12-31 23:00:00,17544.0,0.07409940720474184,0.9992590059279526,0.9999430004559964,Fox,Entertainment/public assembly,13293.8
Fox_assembly_Gary,17544,17541,2016-01-01,2017-12-31 23:00:00,17544.0,0.017099863201097687,0.999829001367989,0.9999430004559964,Fox,Entertainment/public assembly,2261.7
Fox_assembly_Jerrod,17544,16581,2016-01-01,2017-12-31 23:00:00,17544.0,5.489056087551303,0.945109439124487,0.9999430004559964,Fox,Entertainment/public assembly,94.9
Fox_assembly_Johnnie,17544,17485,2016-01-01,2017-12-31 23:00:00,17544.0,0.33629730962152493,0.9966370269037848,0.9999430004559964,Fox,Entertainment/public assembly,23668.5
Fox_assembly_Kathie,17544,17242,2016-01-01,2017-12-31 23:00:00,17544.0,1.7213862289101711,0.9827861377108983,0.9999430004559964,Fox,Entertainment/public assembly,1466.6
Fox_assembly_Lakeisha,17544,17532,2016-01-01,2017-12-31 23:00:00,17544.0,0.06839945280437965,0.9993160054719562,0.9999430004559964,Fox,Entertainment/public assembly,898.0
Fox_assembly_Leeanne,17544,17534,2016-01-01,2017-12-31 23:00:00,17544.0,0.056999544003644154,0.9994300045599636,0.9999430004559964,Fox,Entertainment/public assembly,1932.8
Fox_assembly_Renna,17544,17541,2016-01-01,2017-12-31 23:00:00,17544.0,0.017099863201097687,0.999829001367989,0.9999430004559964,Fox,Entertainment/public assembly,16671.4
Fox_assembly_Sheldon,17544,17541,2016-01-01,2017-12-31 23:00:00,17544.0,0.017099863201097687,0.999829001367989,0.9999430004559964,Fox,Entertainment/public assembly,4823.5
Fox_assembly_Terrell,17544,17415,2016-01-01,2017-12-31 23:00:00,17544.0,0.7352941176470562,0.9926470588235294,0.9999430004559964,Fox,Entertainment/public assembly,4830.9
Fox_assembly_Tony,17544,17542,2016-01-01,2017-12-31 23:00:00,17544.0,0.01139990880072439,0.9998860009119928,0.9999430004559964,Fox,Entertainment/public assembly,7231.9
Fox_education_Andre,17544,17543,2016-01-01,2017-12-31 23:00:00,17544.0,0.005699954400362195,0.9999430004559964,0.9999430004559964,Fox,Education,17044.0
Fox_education_Ashli,17544,17540,2016-01-01,2017-12-31 23:00:00,17544.0,0.022799817601459882,0.9997720018239854,0.9999430004559964,Fox,Education,864.8
Fox_education_Burton,17544,17537,2016-01-01,2017-12-31 23:00:00,17544.0,0.03989968080255757,0.9996010031919744,0.9999430004559964,Fox,Education,7028.1
Fox_education_Carleen,17544,17531,2016-01-01,2017-12-31 23:00:00,17544.0,0.07409940720474184,0.9992590059279526,0.9999430004559964,Fox,Education,6635.2
Fox_education_Charles,17544,17523,2016-01-01,2017-12-31 23:00:00,17544.0,0.1196990424076616,0.9988030095759234,0.9999430004559964,Fox,Education,909.3
Fox_education_Claire,17544,17542,2016-01-01,2017-12-31 23:00:00,17544.0,0.01139990880072439,0.9998860009119928,0.9999430004559964,Fox,Education,8145.1
Fox_education_Claude,17544,17517,2016-01-01,2017-12-31 23:00:00,17544.0,0.15389876880984588,0.9984610123119015,0.9999430004559964,Fox,Education,17957.6
Fox_education_Cynthia,17544,17387,2016-01-01,2017-12-31 23:00:00,17544.0,0.8948928408572754,0.9910510715914272,0.9999430004559964,Fox,Education,7197.1
Fox_education_Delma,17544,17510,2016-01-01,2017-12-31 23:00:00,17544.0,0.19379844961240345,0.998062015503876,0.9999430004559964,Fox,Education,9181.5
Fox_education_Dewayne,17544,17528,2016-01-01,2017-12-31 23:00:00,17544.0,0.09119927040583953,0.9990880072959416,0.9999430004559964,Fox,Education,8892.4
Fox_education_Dominique,17544,17531,2016-01-01,2017-12-31 23:00:00,17544.0,0.07409940720474184,0.9992590059279526,0.9999430004559964,Fox,Education,8930.2
Fox_education_Eddy,17544,17541,2016-01-01,2017-12-31 23:00:00,17544.0,0.017099863201097687,0.999829001367989,0.9999430004559964,Fox,Education,13015.0
Fox_education_Eldon,17544,17539,2016-01-01,2017-12-31 23:00:00,17544.0,0.028499772001822077,0.9997150022799818,0.9999430004559964,Fox,Education,4613.7
Fox_education_Elizabeth,17544,15130,2016-01-01,2017-12-31 23:00:00,17544.0,13.759689922480622,0.8624031007751938,0.9999430004559964,Fox,Education,25295.4
Fox_education_Elois,17544,17536,2016-01-01,2017-12-31 23:00:00,17544.0,0.045599635202919764,0.9995440036479708,0.9999430004559964,Fox,Education,695.0
Fox_education_Elvira,17544,17522,2016-01-01,2017-12-31 23:00:00,17544.0,0.1253989968080238,0.9987460100319198,0.9999430004559964,Fox,Education,13826.7
Fox_education_Etta,17544,17524,2016-01-01,2017-12-31 23:00:00,17544.0,0.11399908800729941,0.998860009119927,0.9999430004559964,Fox,Education,4497.5
Fox_education_Gayla,17544,16320,2016-01-01,2017-12-31 23:00:00,17544.0,6.976744186046513,0.9302325581395349,0.9999430004559964,Fox,Education,7271.3
Fox_education_Geoffrey,17544,17537,2016-01-01,2017-12-31 23:00:00,17544.0,0.03989968080255757,0.9996010031919744,0.9999430004559964,Fox,Education,12731.4
Fox_education_Gloria,17544,17532,2016-01-01,2017-12-31 23:00:00,17544.0,0.06839945280437965,0.9993160054719562,0.9999430004559964,Fox,Education,14087.5
Fox_education_Henrietta,17544,17510,2016-01-01,2017-12-31 23:00:00,17544.0,0.19379844961240345,0.998062015503876,0.9999430004559964,Fox,Education,425.8
Fox_education_Heriberto,17544,17540,2016-01-01,2017-12-31 23:00:00,17544.0,0.022799817601459882,0.9997720018239854,0.9999430004559964,Fox,Education,3174.6
Fox_education_Jaclyn,17544,17528,2016-01-01,2017-12-31 23:00:00,17544.0,0.09119927040583953,0.9990880072959416,0.9999430004559964,Fox,Education,6619.2
Fox_education_Jacqueline,17544,11290,2016-01-01,2017-12-31 23:00:00,17544.0,35.647514819881444,0.6435248518011856,0.9999430004559964,Fox,Education,11797.3
Fox_education_Janina,17544,17502,2016-01-01,2017-12-31 23:00:00,17544.0,0.2393980848153232,0.9976060191518468,0.9999430004559964,Fox,Education,8479.5
Fox_education_John,17544,17223,2016-01-01,2017-12-31 23:00:00,17544.0,1.8296853625170972,0.981703146374829,0.9999430004559964,Fox,Education,4587.9
Fox_education_Kendrick,17544,17540,2016-01-01,2017-12-31 23:00:00,17544.0,0.022799817601459882,0.9997720018239854,0.9999430004559964,Fox,Education,1052.5
Fox_education_Kim,17544,17538,2016-01-01,2017-12-31 23:00:00,17544.0,0.03419972640218427,0.9996580027359782,0.9999430004559964,Fox,Education,5782.1
Fox_education_Kris,17544,17536,2016-01-01,2017-12-31 23:00:00,17544.0,0.045599635202919764,0.9995440036479708,0.9999430004559964,Fox,Education,2837.5
Fox_education_Leona,17544,17540,2016-01-01,2017-12-31 23:00:00,17544.0,0.022799817601459882,0.9997720018239854,0.9999430004559964,Fox,Education,26286.5
Fox_education_Leota,17544,17536,2016-01-01,2017-12-31 23:00:00,17544.0,0.045599635202919764,0.9995440036479708,0.9999430004559964,Fox,Education,12311.3
Fox_education_Lesley,17544,17507,2016-01-01,2017-12-31 23:00:00,17544.0,0.21089831281350113,0.997891016871865,0.9999430004559964,Fox,Education,1555.6
Fox_education_Lilly,17544,17445,2016-01-01,2017-12-31 23:00:00,17544.0,0.5642954856361126,0.9943570451436389,0.9999430004559964,Fox,Education,12236.3
Fox_education_Long,17544,17540,2016-01-01,2017-12-31 23:00:00,17544.0,0.022799817601459882,0.9997720018239854,0.9999430004559964,Fox,Education,12733.7
Fox_education_Louie,17544,17540,2016-01-01,2017-12-31 23:00:00,17544.0,0.022799817601459882,0.9997720018239854,0.9999430004559964,Fox,Education,16645.2
Fox_education_Marcelina,17544,17450,2016-01-01,2017-12-31 23:00:00,17544.0,0.5357957136342906,0.9946420428636571,0.9999430004559964,Fox,Education,400.8
Fox_education_Maris,17544,15578,2016-01-01,2017-12-31 23:00:00,17544.0,11.206110351117193,0.8879388964888281,0.9999430004559964,Fox,Education,2284.1
Fox_education_Marlana,17544,17443,2016-01-01,2017-12-31 23:00:00,17544.0,0.5756953944368481,0.9942430460556315,0.9999430004559964,Fox,Education,5997.8
Fox_education_Maureen,17544,8758,2016-01-01,2017-12-31 23:00:00,17544.0,50.07979936160511,0.49920200638394885,0.9999430004559964,Fox,Education,22757.9
Fox_education_Melinda,17544,17540,2016-01-01,2017-12-31 23:00:00,17544.0,0.022799817601459882,0.9997720018239854,0.9999430004559964,Fox,Education,18984.6
Fox_education_Melvin,17544,17445,2016-01-01,2017-12-31 23:00:00,17544.0,0.5642954856361126,0.9943570451436389,0.9999430004559964,Fox,Education,2289.4
Fox_education_Miguelina,17544,17529,2016-01-01,2017-12-31 23:00:00,17544.0,0.08549931600547733,0.9991450068399452,0.9999430004559964,Fox,Education,7831.7
Fox_education_Nilda,17544,17541,2016-01-01,2017-12-31 23:00:00,17544.0,0.017099863201097687,0.999829001367989,0.9999430004559964,Fox,Education,10371.2
Fox_education_Ollie,17544,17542,2016-01-01,2017-12-31 23:00:00,17544.0,0.01139990880072439,0.9998860009119928,0.9999430004559964,Fox,Education,6698.5
Fox_education_Otilia,17544,17526,2016-01-01,2017-12-31 23:00:00,17544.0,0.10259917920656392,0.9989740082079344,0.9999430004559964,Fox,Education,30403.1
Fox_education_Ray,17544,17542,2016-01-01,2017-12-31 23:00:00,17544.0,0.01139990880072439,0.9998860009119928,0.9999430004559964,Fox,Education,1185.5
Fox_education_Rosie,17544,17539,2016-01-01,2017-12-31 23:00:00,17544.0,0.028499772001822077,0.9997150022799818,0.9999430004559964,Fox,Education,8445.2
Fox_education_Rudolph,17544,17408,2016-01-01,2017-12-31 23:00:00,17544.0,0.7751937984496138,0.9922480620155039,0.9999430004559964,Fox,Education,2335.5
Fox_education_Shaun,17544,15253,2016-01-01,2017-12-31 23:00:00,17544.0,13.058595531235751,0.8694140446876425,0.9999430004559964,Fox,Education,6616.9
Fox_education_Shawanda,17544,17539,2016-01-01,2017-12-31 23:00:00,17544.0,0.028499772001822077,0.9997150022799818,0.9999430004559964,Fox,Education,960.1
Fox_education_Shirley,17544,17310,2016-01-01,2017-12-31 23:00:00,17544.0,1.3337893296853642,0.9866621067031464,0.9999430004559964,Fox,Education,8220.6
Fox_education_Stacia,17544,17342,2016-01-01,2017-12-31 23:00:00,17544.0,1.1513907888736852,0.9884860921112631,0.9999430004559964,Fox,Education,3134.5
Fox_education_Sterling,17544,17538,2016-01-01,2017-12-31 23:00:00,17544.0,0.03419972640218427,0.9996580027359782,0.9999430004559964,Fox,Education,4106.6
Fox_education_Suzan,17544,17429,2016-01-01,2017-12-31 23:00:00,17544.0,0.6554947560419522,0.9934450524395805,0.9999430004559964,Fox,Education,4559.5
Fox_education_Tamika,17544,17536,2016-01-01,2017-12-31 23:00:00,17544.0,0.045599635202919764,0.9995440036479708,0.9999430004559964,Fox,Education,8339.9
Fox_education_Theodore,17544,17538,2016-01-01,2017-12-31 23:00:00,17544.0,0.03419972640218427,0.9996580027359782,0.9999430004559964,Fox,Education,11389.2
Fox_education_Tonya,17544,17541,2016-01-01,2017-12-31 23:00:00,17544.0,0.017099863201097687,0.999829001367989,0.9999430004559964,Fox,Education,8444.9
Fox_education_Vernon,17544,7447,2016-01-01,2017-12-31 23:00:00,17544.0,57.55243958048335,0.4244756041951665,0.9999430004559964,Fox,Education,3825.7
Fox_education_Virgil,17544,17539,2016-01-01,2017-12-31 23:00:00,17544.0,0.028499772001822077,0.9997150022799818,0.9999430004559964,Fox,Education,6123.0
Fox_education_Virginia,17544,17493,2016-01-01,2017-12-31 23:00:00,17544.0,0.29069767441860517,0.997093023255814,0.9999430004559964,Fox,Education,1186.7
Fox_education_Wendell,17544,17537,2016-01-01,2017-12-31 23:00:00,17544.0,0.03989968080255757,0.9996010031919744,0.9999430004559964,Fox,Education,20402.2
Fox_education_Willis,17544,17541,2016-01-01,2017-12-31 23:00:00,17544.0,0.017099863201097687,0.999829001367989,0.9999430004559964,Fox,Education,24265.1
Fox_education_Yolande,17544,17542,2016-01-01,2017-12-31 23:00:00,17544.0,0.01139990880072439,0.9998860009119928,0.9999430004559964,Fox,Education,16681.6
Fox_food_Francesco,17544,17539,2016-01-01,2017-12-31 23:00:00,17544.0,0.028499772001822077,0.9997150022799818,0.9999430004559964,Fox,Food sales and service,2310.2
Fox_food_Scott,17544,17528,2016-01-01,2017-12-31 23:00:00,17544.0,0.09119927040583953,0.9990880072959416,0.9999430004559964,Fox,Food sales and service,2681.4
Fox_health_Lorena,17544,17504,2016-01-01,2017-12-31 23:00:00,17544.0,0.22799817601458772,0.9977200182398541,0.9999430004559964,Fox,Healthcare,3428.5
Fox_lodging_Alana,17544,17540,2016-01-01,2017-12-31 23:00:00,17544.0,0.022799817601459882,0.9997720018239854,0.9999430004559964,Fox,Lodging/residential,6938.2
Fox_lodging_Angla,17544,17525,2016-01-01,2017-12-31 23:00:00,17544.0,0.10829913360692611,0.9989170086639307,0.9999430004559964,Fox,Lodging/residential,20115.9
Fox_lodging_Frances,17544,17529,2016-01-01,2017-12-31 23:00:00,17544.0,0.08549931600547733,0.9991450068399452,0.9999430004559964,Fox,Lodging/residential,10340.5
Fox_lodging_Helen,17544,17543,2016-01-01,2017-12-31 23:00:00,17544.0,0.005699954400362195,0.9999430004559964,0.9999430004559964,Fox,Lodging/residential,51394.9
